-21 -31
-20 14
19 -5
1 15
0 42
20 -34
6 14
-17 13
22 12
10 8
39 -19
24 -14
9 19
10 14
4 -26
-15 11
19 -13
3 19
16 -24
32 18
-8 22
18 -24
12 -2
59 -19
30 -24
-9 33
45 5
-2 14
-18 2
-1 19
63 31
-13 31
4 -10
24 -6
-10 -26
18 44
-37 -3
-7 7
26 12
-2 8
1 31
1 -3
16 20
-8 12
22 -2
-26 14
-31 17
-34 0
-7 11
-30 22
11 -1
-7 19
42 -22
12 -22
8 -10
-24 26
-34 -34
40 8
-13 5
-23 19
3 7
5 17
-24 28
0 -6
-14 28
27 21
17 -19
53 -23
3 7
-38 -20
-22 -24
20 2
10 -36
-8 -18
10 30
5 -1
33 -1
16 -2
14 -2
50 -22
32 -24
10 0
-28 24
8 54
-21 -7
-28 2
25 -21
-9 7
0 -20
-18 18
-6 -30
-18 -4
-48 -16
7 -5
-26 12
-13 5
-2 -2
10 18
30 -24
-27 35
-8 -40
-8 58
-6 -6
29 -5
-20 8
-47 11
28 4
13 41
27 17
10 44
3 17
-13 3
-6 -2
-19 -9
2 -22
6 -34
-22 10
-4 -18
18 10
-47 23
1 15
-23 -17
-11 -23
-33 41
-6 24
-34 34
27 15
1 5
26 -24
6 20
12 -2
-34 50
-1 -25
32 24
-8 6
-23 -31
-11 -35
-40 -10
8 16
13 15
0 58
-39 3
0 -16
-3 -15
-5 -19
12 -16
11 27
-49 -9
-10 22
-6 66
-38 30
-36 -6
18 -4
-12 -20
-5 -3
27 -31
23 5
6 -18
-36 10
-11 -11
16 -4
22 -24
-7 19
-28 14
-8 24
9 3
-11 -19
-30 -36
3 19
27 3
-1 -13
23 47
11 -27
14 -54
-16 0
-19 9
-13 -33
-10 -42
-13 -15
29 19
4 4
8 -20
-50 10
6 8
15 -27
-14 34
27 -3
28 58
1 3
23 13
-17 21
-31 -19
-8 -34
12 -52
-19 -7
11 -21
19 25
-4 6
70 38
-5 29
-16 -22
-32 46
-15 19
-33 -23
-21 17
36 30
-3 -41
-66 -14
-21 -19
-8 28
-22 6
11 11
9 -11
-27 -13
-36 12
16 22
-7 1
-32 6
4 22
21 -21
-5 -1
-49 -5
-19 17
1 5
-23 -15
-15 19
15 -5
-21 -7
37 3
26 -6
22 28
-12 -10
-23 25
-34 -6
-7 37
6 0
-1 3
24 20
-12 -12
-6 0
-13 15
-17 -23
25 -1
21 3
5 59
-31 11
12 28
0 42
20 10
-19 -59
31 -51
-19 19
62 14
-7 9
11 19
-32 0
0 12
-14 -2
8 0
-36 16
18 -6
-22 6
12 -10
-27 -3
14 22
-21 9
18 10
7 3
12 -2
-17 27
5 3
-15 21
-11 -3
-8 -16
-38 8
-25 -7
-3 7
23 9
-24 2
-8 -10
-10 -4
11 -47
2 10
2 2
41 -5
-9 17
-49 25
-12 10
-34 -18
-5 19
13 1
-30 32
-22 28
1 17
28 -2
12 52
2 -16
19 9
-14 0
-6 0
-12 -18
-14 54
-9 -21
-73 -9
31 -1
21 7
-3 -17
13 11
-1 3
23 7
0 -32
-5 -27
23 -29
23 -15
19 31
-31 -21
15 11
11 3
-8 18
14 24
-29 -7
13 -1
-11 -35
50 -32
-36 -22
-6 36
22 -40
-4 -22
10 -4
-5 1
-30 -12
-2 4
-12 -40
-21 -5
-14 10
-25 -1
25 -27
-9 -9
-10 8
9 -15
11 23
-11 -23
-13 -19
-10 -48
-25 1
1 33
21 -5
3 -19
-22 -26
6 36
43 -21
3 11
-8 24
19 -51
-48 18
7 3
-7 11
-15 7
-31 -7
17 -5
-24 -12
-29 -19
45 -23
-24 -22
-1 17
32 -18
14 32
7 -19
8 -4
-1 -29
-17 -31
17 13
-28 -8
-3 -21
20 38
-47 13
-3 9
-3 -21
13 -27
-14 16
-39 -3
13 15
-2 -14
-12 -30
22 12
-29 -3
-29 15
15 17
15 -11
6 -4
4 -36
16 28
31 -35
47 15
41 -25
19 7
13 1
-34 2
-28 -36
-24 -32
-22 -10
10 18
-7 5
18 -6
-19 -31
32 4
6 -8
-35 -15
-21 -13
40 46
-2 26
7 17
35 3
-2 -8
0 -4
18 4
-24 0
-17 -5
-3 -31
-3 -25
-33 -11
18 -8
-8 46
-4 -40
-25 -31
13 -29
-2 12
-34 20
12 10
33 29
-15 -21
8 -4
25 7
27 -25
4 -6
32 -28
18 22
28 -20
6 12
-14 -4
-72 2
51 -9
-29 3
-23 1
24 -18
24 10
-16 2
27 -7
-29 -1
8 -6
-13 9
-3 11
-37 35
-6 -26
-5 71
15 25
31 31
-10 -34
19 17
39 -53
-14 -2
-2 32
-16 -2
2 -8
-2 -12
2 -24
5 -33
-16 -24
-19 -5
-10 -22
14 -4
27 35
-36 -4
27 -19
31 -55
25 -9
-8 2
-25 -35
36 -2
45 27
-31 7
18 10
21 -15
11 -1
-6 10
-4 -14
7 19
32 2
-14 -12
-53 1
-31 -5
-8 0
-28 -16
11 -35
-41 23
-14 4
-5 -33
-30 4
-36 36
17 15
-16 34
-27 -37
-5 17
-49 -19
-3 -23
44 28
-14 44
-19 21
2 -24
-45 -13
18 -8
-12 0
-16 2
5 1
13 -7
33 13
28 -10
-1 7
17 -23
-5 -17
-18 -4
1 -37
-27 -1
-20 0
24 -16
-43 9
-4 -10
-40 -2
43 -29
47 -21
-10 -2
40 -30
-26 6
6 0
-11 55
-9 47
13 13
26 -24
5 19
-18 16
-2 2
-4 -8
-30 12
48 14
-31 1
-4 -14
-19 -1
-23 -5
14 12
31 -41
-6 -10
14 24
-20 14
4 -20
-1 -9
32 42
-4 0
14 2
9 -79
17 19
-38 4
-3 27
16 50
-20 24
-35 -15
13 -1
-12 -24
6 14
6 -22
21 31
1 21
18 -4
31 -13
-5 29
22 12
21 -13
14 -26
-16 -6
-19 -31
-65 1
-48 8
-22 6
-3 -1
28 46
5 35
39 -3
-26 10
15 3
5 17
-17 -7
-23 17
-11 -7
-37 -3
18 18
-1 17
-19 1
-3 -15
21 11
6 -4
34 -30
38 0
-17 7
1 1
3 -15
-9 -29
-26 36
-40 -4
-7 9
10 10
22 -4
12 -2
-15 -1
-9 7
-2 14
-7 31
-6 -16
-2 -22
-17 35
26 -6
-14 10
-36 34
34 26
0 42
29 -17
-2 20
-18 -22
-45 9
7 15
-25 -25
-28 16
-33 5
29 5
-35 27
54 -14
-28 -28
-26 16
10 4
10 30
7 33
1 -53
-8 22
3 -7
8 -10
5 7
-6 30
19 -23
38 -4
-26 0
7 -31
31 -5
-54 40
-25 -27
-32 -14
6 -14
10 24
-5 3
14 14
-2 -10
-23 9
18 -2
-16 -14
10 34
-26 -6
-7 21
10 -42
-35 15
3 -39
1 -7
-13 35
-6 -10
33 -5
-47 1
12 -28
37 1
-12 -24
12 20
25 -29
-1 11
-5 -23
-22 28
20 -32
-15 -5
-24 -26
-6 38
9 -5
-9 1
16 20
9 -11
31 25
-49 -25
-30 -16
-5 25
23 -27
-28 -2
4 -10
14 2
-3 -27
-19 -15
31 -1
29 9
0 16
-33 -39
-2 16
-25 29
-30 -36
34 6
-23 -25
-13 27
-37 21
-8 -12
-14 24
-33 -9
22 -24
13 13
21 -5
56 -14
-17 5
28 -2
26 22
-14 -16
-8 28
24 -18
-32 -14
19 -3
-21 -11
-27 25
-13 -15
-12 -8
-4 0
70 -12
34 -14
-14 0
-37 7
-9 -11
-14 8
10 46
-24 10
21 3
-15 -11
31 -15
-61 19
-21 15
-2 14
38 30
7 21
-17 -17
-15 -33
22 -14
-8 -12
9 3
-15 -1
-8 12
-1 -27
-23 5
6 -18
-8 8
-15 -41
10 -18
7 7
21 -3
-6 38
24 -16
-8 0
-2 18
-23 -9
6 -4
17 3
-12 -2
44 4
6 46
4 18
-7 -3
-27 15
-3 -11
8 14
-12 16
3 -17
21 -67
22 42
-10 -34
0 16
-6 -16
-54 0
-10 26
34 4
-32 -16
-38 16
-19 -7
-13 19
12 0
-18 -32
-18 22
-10 -40
31 -1
-1 -5
-2 10
-7 -15
8 -8
-7 35
-24 -6
7 -13
-8 0
-4 60
-12 34
-20 8
-7 15
-2 16
-1 13
6 34
38 2
-12 -12
5 -11
-12 -4
-27 7
15 35
-28 38
31 3
5 37
-22 8
28 -14
0 -20
6 2
22 30
-3 3
3 -5
6 28
20 -12
-31 11
-43 -9
-8 16
-14 -4
40 28
1 -5
20 26
19 -29
13 47
5 25
-3 25
-24 38
-3 9
-11 -5
10 -10
-38 18
-14 2
-7 15
14 -24
-1 -15
-4 -14
21 -13
39 3
-16 -16
-4 -10
-24 6
-12 10
33 15
-21 -7
-30 18
27 55
-27 23
9 -35
1 9
-57 5
-14 -2
25 -1
25 -13
20 20
-18 14
0 24
22 54
0 -8
12 -2
2 18
-21 5
-6 38
-35 3
46 -2
-11 3
27 -25
18 -6
-42 -12
-12 36
-11 -5
-17 -23
-42 -24
-1 -43
-22 -12
-4 -18
3 -1
-12 22
-3 -5
39 29
-17 -25
1 -25
-30 6
21 3
12 22
11 41
30 -2
33 -31
0 26
3 -5
-18 24
29 21
-59 11
-10 -26
-12 -8
-23 1
-26 16
7 15
17 3
-29 25
18 12
9 3
-33 7
32 16
9 -3
28 -4
13 5
19 11
4 -8
20 -8
1 -1
-30 18
-5 -21
10 -38
14 -20
-12 -4
-30 4
12 32
15 21
4 26
-35 -15
35 -21
-8 4
-11 -17
-6 -4
4 38
-41 -7
16 32
28 -12
32 -2
3 9
1 -5
-32 -18
-1 -1
-7 17
-4 -14
-37 -9
-25 5
28 18
65 9
-5 -3
-21 -27
48 58
-33 29
10 6
17 23
17 1
-8 -8
8 -8
-31 -15
10 8
21 7
0 12
-1 27
-36 12
10 48
-43 -13
-1 21
-8 30
34 -40
14 -4
0 -20
-42 -30
19 -15
37 -19
21 -1
-16 -12
-4 10
-22 26
6 36
-35 -9
-24 -22
7 5
14 -6
19 37
49 -29
-35 19
-23 -11
33 1
12 -14
7 15
-4 18
-16 -22
26 -22
24 -26
37 -3
-32 -14
31 -21
-7 -15
0 16
-41 7
37 -21
5 -13
18 -20
-14 22
7 1
-13 -23
-17 -5
-45 21
-5 17
-17 -13
20 -2
-9 39
-13 5
-9 -35
41 13
-4 -16
13 27
0 10
3 -35
54 28
43 -9
-9 -31
-12 34
24 0
11 11
-44 -18
36 -24
-3 13
18 -12
-2 -10
35 11
32 -18
15 -11
26 -16
1 29
19 9
-14 10
43 -17
42 -12
9 25
37 -7
-4 -58
10 42
10 -20
-10 16
-25 -3
10 4
33 -29
-17 41
-1 49
34 -76
26 -6
34 4
8 14
-60 16
-45 3
-10 16
26 16
12 6
-3 -21
3 3
26 -14
10 20
19 -51
11 -9
9 21
-16 16
-5 -27
0 38
-29 -25
1 19
-8 -38
-16 18
24 -10
7 7
-18 -26
-2 -20
-27 -7
-14 2
-18 4
-8 -20
-17 -31
-5 39
-10 -40
-1 17
4 14
-20 18
-24 -10
-10 22
16 50
-33 -35
-33 7
7 21
13 17
6 50
6 -14
11 21
8 24
25 -15
15 27
6 16
-47 -41
28 -2
23 5
1 -17
-15 29
7 -1
-10 -4
6 6
0 -2
-20 42
-26 -34
-24 -28
-49 31
-29 -13
28 0
20 36
-15 -15
15 -23
6 -16
17 35
-28 6
17 5
-58 -30
6 32
-11 1
1 53
-22 -16
-22 -8
-3 11
11 11
3 1
97 7
17 35
-34 4
4 14
-13 -41
40 18
7 15
17 -9
11 19
12 -68
-21 19
-17 1
6 40
4 14
9 43
-39 19
-8 2
19 11
-9 -7
9 53
5 -21
-34 -46
-8 -24
-13 -13
-9 -19
-12 -24
-27 -19
-44 -20
28 10
15 -45
-18 -6
-50 26
-5 37
33 -13
-39 5
-13 7
-25 -9
27 19
61 -1
18 -8
-30 -6
4 -22
-51 -3
-21 -21
-4 -24
20 -58
17 21
-11 11
-28 8
26 -10
-1 -1
-3 3
12 10
-3 17
5 31
-38 -28
-24 4
-20 -4
4 0
8 0
-36 -30
12 -2
15 -21
38 22
-2 -4
-22 16
-13 17
-8 -40
12 26
-13 -39
14 -20
-17 9
-1 7
0 24
-34 -12
-2 -18
6 0
-17 29
19 15
-4 -18
-11 7
-55 13
0 8
-24 -12
15 27
11 -9
4 4
-21 -5
0 -46
-3 49
27 -11
-31 19
14 -8
24 12
-24 -30
13 -33
0 4
-33 17
-30 -16
4 12
20 6
-19 -79
-17 -21
1 17
21 45
20 34
-9 -15
2 -18
-22 -20
35 23
6 0
-25 -35
-15 -21
-10 -2
-1 -25
13 27
-11 13
-34 -28
-10 30
-17 -3
-12 -22
8 -8
-62 -14
-44 0
-32 -30
-31 -35
7 5
-3 25
11 3
-9 -9
23 11
14 14
-21 -3
39 -3
44 28
-7 3
16 -42
0 -12
-48 -2
27 -17
27 -11
-50 -18
-30 10
-20 -18
9 9
32 -4
-8 18
-6 8
1 -1
-1 -9
-29 -5
18 -12
55 -11
-5 -21
-16 -22
9 -7
6 22
61 23
-25 -5
-38 26
30 -36
15 23
10 38
-44 30
-13 -13
-9 3
3 15
-13 3
24 -14
0 8
33 3
-3 13
9 -31
11 -15
3 1
1 15
-25 -3
-2 -4
51 -49
22 -4
-11 -9
0 -2
-20 -20
-9 -11
-18 34
-13 39
48 16
-31 17
24 -8
19 3
-32 22
-33 11
-19 51
26 18
29 -7
-6 -2
24 16
-33 -9
16 16
-12 18
-20 -14
-38 40
44 4
-26 6
-22 16
-15 15
1 -7
18 -26
-19 -47
18 24
35 -69
-2 14
6 -12
-12 30
38 -20
31 -1
-12 54
-5 -23
53 25
21 23
7 35
-4 -42
-9 -19
19 -17
9 13
4 24
14 14
-4 -6
-1 11
-3 31
-22 4
7 -31
12 8
34 4
-28 -24
-50 -34
-21 5
6 -8
2 -10
34 40
7 15
-25 17
13 -7
-54 42
27 -15
1 -15
-16 20
33 -37
15 43
6 4
22 -4
-27 19
8 14
19 -9
-29 1
2 -26
34 26
-7 11
-47 -1
5 -23
6 22
0 -12
10 -6
7 -33
-8 -16
-3 15
-9 11
4 10
31 -5
-13 17
-30 -50
18 -20
71 -67
9 -39
14 -28
-14 30
37 29
-13 27
19 3
13 9
47 9
-4 16
27 -29
27 -15
-1 -19
-9 37
0 -4
24 -16
18 -52
-12 -18
48 -30
-8 10
25 -3
8 40
9 39
4 -16
64 -50
31 -35
4 24
-2 0
-33 -11
-10 -28
-10 -12
-45 13
-7 25
21 55
-1 1
-28 14
11 21
3 19
15 5
3 1
-24 -26
14 -34
0 8
11 13
29 19
-8 6
-8 14
-30 4
-30 -10
-29 33
-10 -4
6 20
20 20
1 1
-12 36
3 -23
-18 14
18 -2
-13 1
7 23
8 -10
9 13
-11 -5
17 -13
-5 -37
-21 -11
10 0
39 -17
47 27
17 15
28 -34
-4 -18
-18 -48
0 -2
24 -6
3 1
-9 -29
20 -16
37 9
-42 -28
-19 -7
-1 9
15 -11
55 -15
-8 12
-22 6
-4 -30
1 21
10 -16
10 12
-30 22
-37 -13
-4 -34
29 -13
-4 28
11 1
6 -4
-45 21
-20 -6
-15 -7
9 -17
-11 21
14 20
56 -6
21 -21
14 2
-15 5
-15 -3
-16 34
-33 -1
33 -1
23 11
23 -11
15 -11
-19 -3
-18 2
8 -4
17 13
-29 -37
-29 21
-19 53
34 -14
-40 -12
14 -6
-31 11
10 -14
0 6
5 -25
24 -18
-8 -14
-21 21
16 -30
11 13
-13 -1
-11 -3
-22 -24
-67 35
4 14
10 -6
6 -14
4 14
43 1
-7 -7
-19 -9
-13 -13
4 10
15 -53
-30 -2
1 57
-10 28
16 -10
1 25
19 7
4 36
35 23
8 6
-1 15
2 0
12 18
19 -15
15 37
19 13
-5 -21
-35 19
-17 23
11 -13
-11 1
55 15
0 18
-9 13
36 -2
47 3
-15 13
-33 11
-39 -25
-2 4
-25 29
-18 6
14 -28
-14 -16
-12 -6
-21 55
-40 16
12 34
4 28
-4 -48
38 2
-8 -38
30 38
-17 -27
-32 -14
19 29
-12 -24
35 -1
17 -23
-12 -10
-14 0
-31 -55
6 -22
-28 20
8 -20
-4 2
-32 -10
3 23
-21 13
20 -4
4 -6
14 -22
-4 56
-9 -21
13 -1
20 14
0 18
-37 -27
-5 -7
-22 -30
23 -25
-24 8
-7 -53
9 1
-4 -6
-10 0
-54 36
9 -3
-31 1
-34 0
41 9
-2 -18
2 -40
-19 -3
4 6
12 16
-7 11
21 -5
17 21
-45 13
45 -29
18 24
27 -21
-2 -10
-7 -43
4 -10
-8 -8
-7 -1
-6 -12
4 -24
32 -18
-25 -3
-11 -13
-10 28
15 -9
-24 14
1 3
18 8
1 -23
-9 -39
30 10
22 -34
-3 23
3 -7
13 33
-16 38
14 -76
25 9
37 11
-33 41
-18 -28
-13 27
-12 12
60 -8
3 3
12 -2
-20 38
-7 23
-34 -18
20 20
-6 -8
8 14
12 20
-16 32
-40 -36
-41 -1
26 -12
6 76
35 -19
9 -5
0 -14
36 2
16 36
6 -18
-41 37
-2 12
-10 -10
38 -14
-5 19
20 12
3 9
-5 11
-8 12
4 -8
-31 11
10 -44
6 8
-1 -9
-16 26
8 -10
22 4
5 9
-20 -10
-1 -5
24 -12
-44 12
35 37
-55 5
-3 -35
-19 -1
26 -40
8 -16
18 24
11 -17
11 11
15 -39
8 20
-13 45
12 -38
10 -30
-2 4
12 -2
-22 -38
53 3
-20 48
-10 22
-10 8
-10 8
-12 -4
14 -2
13 13
35 -3
4 16
34 -20
0 4
-9 -13
-11 9
29 11
-13 27
10 -58
5 1
-17 9
33 15
-39 -7
-12 6
-3 -17
2 -22
0 -10
16 -70
51 11
38 -2
6 12
-64 -22
-22 10
38 -14
-85 3
10 -4
19 -7
7 -27
29 7
20 34
-35 1
-4 2
16 30
17 29
41 -15
22 -2
-3 -31
-34 34
13 -15
30 -20
-32 16
-44 -8
-24 18
-8 14
-10 14
-3 7
-4 -30
-5 9
3 25
-28 -8
-10 -2
34 18
-23 -1
-19 -9
29 -21
21 -13
-1 23
-11 -23
-26 -20
7 1
8 -24
-3 -7
31 21
3 -7
14 -28
25 -23
-9 -17
-3 5
18 -4
-6 -6
31 -43
4 -4
17 -31
-35 -31
-2 -2
-20 4
7 19
13 1
-3 -9
40 -40
-14 -32
-7 -5
2 -36
29 -33
18 -34
-9 -1
18 6
-15 -29
26 -2
-9 1
-5 -9
-11 -25
-52 -4
8 -22
-4 -20
25 -3
-3 17
-12 -52
17 -25
0 4
14 62
-36 8
27 49
31 -1
-14 -24
45 13
7 47
-23 21
-14 -22
-3 41
-19 13
-3 9
-18 48
20 -12
-39 15
27 37
8 -24
0 -6
-9 3
-20 -22
12 -16
-3 13
-7 15
14 14
14 -12
16 -8
-26 -2
25 3
35 13
4 -20
1 13
19 25
-29 -27
-12 20
6 -46
-22 12
-1 -29
3 7
-31 37
8 22
21 29
-15 17
-23 -37
24 -34
-28 0
4 4
10 -10
9 -39
27 23
50 -10
-14 6
-19 15
-10 24
-28 -4
-25 37
-30 -8
-56 -42
-19 -3
12 40
8 0
-5 19
5 -5
-34 34
33 17
24 22
11 21
1 7
-5 39
43 21
-3 5
25 -13
16 10
14 28
47 5
-9 -3
-12 -6
25 -33
-22 -42
-26 10
-6 -22
2 -30
20 -8
-50 -24
33 21
-28 -24
1 5
-29 37
-26 -10
-31 -9
-13 -19
-31 -17
46 -28
-38 18
0 -4
19 29
9 29
12 -4
18 -36
11 1
-5 -7
28 -24
-22 14
32 20
17 -3
-14 -10
38 -6
-22 -56
-33 -17
6 -36
-5 -7
-7 31
-27 -13
-9 19
3 -11
16 -8
1 -25
-16 -30
-20 -30
-34 -2
-26 -8
-8 0
5 5
-2 -54
26 -16
7 -23
-1 21
14 -16
-32 36
-2 -12
7 -23
1 9
31 1
2 -22
8 4
43 39
-5 47
-58 30
9 21
2 20
14 -36
19 -25
25 -31
18 -10
-36 2
-18 4
25 -27
22 -12
31 9
2 32
24 -22
9 5
59 9
4 -18
36 -28
-5 7
3 -27
22 32
40 -18
-34 8
-11 -1
-7 41
-2 64
-41 -9
10 28
-18 -30
-28 2
15 3
-61 -21
-18 -22
3 -1
-27 23
26 10
19 -11
-7 -1
34 -6
7 -13
17 7
-22 -2
20 0
-3 39
-8 16
-6 -34
10 -18
-14 10
-11 3
-20 -8
-26 -8
45 -17
-15 9
-13 -9
1 9
49 9
1 -55
-27 -11
-17 5
66 -10
34 -6
5 7
0 -26
3 19
3 -15
-9 1
6 10
35 9
35 9
4 18
32 -26
48 0
-59 11
1 27
19 -13
-17 9
-12 52
-9 -17
0 -32
-28 8
24 -18
-17 -9
31 -31
1 -5
32 -28
29 -5
-22 -34
16 18
-25 -25
-8 -38
-8 0
-1 -27
-35 5
3 -31
-10 -38
-3 21
4 8
2 4
40 6
1 -1
-31 -9
53 -5
-23 11
-21 -21
25 -1
23 -11
0 -30
-34 12
22 6
-58 10
16 -2
28 -30
-2 -6
18 -32
-27 19
-11 -7
-5 -23
-28 -16
-43 -5
18 -66
-19 -39
2 48
-14 34
-26 -12
-19 -1
-7 31
17 -1
-7 1
7 -1
-2 -14
4 36
8 -10
20 20
-4 12
-28 -14
26 -6
-11 15
-7 3
13 -13
5 -3
14 -2
11 -1
-5 -9
-19 -11
6 6
9 -25
42 4
12 -10
-10 10
-1 31
-3 23
2 -6
2 0
-21 13
-6 10
5 -19
-13 -1
20 -36
-42 30
-29 5
-4 -10
-63 -35
6 -26
-13 7
52 4
-34 28
21 23
5 -13
20 34
47 3
18 8
-36 -22
-61 -7
24 10
6 -28
-3 -13
-12 18
-2 0
-19 3
6 -4
-3 47
-17 39
16 -22
14 -36
-40 2
-18 10
-23 -9
-15 -13
8 32
6 -32
17 -31
-13 17
-1 5
-2 0
-8 18
-41 -15
-47 -3
-43 -35
-12 26
7 -15
-43 21
-26 -24
-1 -31
-57 1
-8 8
6 10
55 17
36 -4
21 13
-24 -4
12 -2
-23 15
-15 -23
30 -8
-14 2
2 -4
57 -11
53 -29
2 -16
-11 9
33 45
14 34
3 7
-10 -8
14 -24
11 23
39 1
-4 -14
53 -45
-19 25
-12 24
-10 -22
13 -37
-21 9
-15 -29
33 1
-16 -6
-28 -8
-17 -17
4 22
-43 41
-8 12
10 -30
17 13
3 -11
-67 11
2 8
6 -28
-29 -5
30 12
25 -21
2 8
-29 -25
28 -18
-30 -24
22 16
21 -1
-8 -18
-3 -37
9 17
-8 -16
14 52
-31 11
-44 24
13 17
-21 -25
-30 16
4 -4
33 -39
-14 6
-18 -32
66 -34
11 -33
-16 4
-28 -14
11 7
9 -7
6 -12
31 31
41 -21
43 27
-1 19
-37 -1
3 -17
-7 5
19 -15
28 -32
-26 -8
0 -6
4 6
-15 -3
7 5
48 22
-9 -49
-12 2
-17 15
14 -28
17 27
-6 30
-18 10
-15 -9
0 -2
-2 -12
-4 -4
-20 58
-20 -18
20 -8
6 -6
7 17
11 -15
26 0
-3 15
6 20
4 8
8 -8
-24 0
32 -4
-2 -2
-19 5
23 -43
-23 7
12 -14
10 8
-35 -37
-24 32
-2 38
-6 -12
-23 -27
-5 17
-22 20
-17 13
-18 -20
7 -17
-28 0
21 -15
-9 9
-7 7
-22 12
-3 7
18 4
0 -6
30 -16
-32 14
16 22
23 5
-53 5
32 28
45 -41
-6 4
11 15
-37 11
12 28
35 -23
-4 16
-4 -32
-23 7
0 -20
49 9
1 -11
2 18
3 -1
23 -19
-15 -3
32 58
11 -15
33 -1
4 -32
19 -1
-11 -15
-2 -72
-3 -45
-11 5
0 18
30 -20
11 5
13 -5
8 -28
17 5
24 2
-12 0
32 4
-8 -46
37 -11
2 8
-2 4
21 -7
-4 -50
-49 19
-19 35
13 -5
-22 26
-1 39
1 -25
29 7
-21 -19
1 1
10 32
31 29
17 -19
-1 -53
26 16
-3 -9
13 27
-23 25
-27 5
-6 14
3 21
3 11
40 20
21 11
37 39
26 16
-10 -36
-23 1
6 -8
43 41
-30 -4
-10 -16
-42 42
20 20
9 -29
9 3
21 35
6 4
8 -26
-29 -23
-14 -42
-18 0
12 -34
3 -5
25 -35
8 -2
0 22
10 30
10 -16
14 46
13 -1
17 -15
24 2
-4 -26
13 45
9 -11
4 2
4 -10
-20 0
16 -24
-35 -1
-33 9
18 20
-1 15
6 20
47 13
-32 -22
5 33
-43 27
-11 15
-39 -19
-27 29
-11 -35
2 4
21 -5
-16 -24
-1 21
28 14
-9 -3
9 1
-15 15
16 2
-25 -9
27 15
-37 -21
16 -12
-19 -5
2 4
-6 22
13 -45
5 23
14 20
14 0
-8 18
0 -32
-24 14
-30 12
-1 7
21 -15
4 -14
-19 5
16 -22
51 39
13 -21
-9 -19
-11 -23
-2 4
-10 -14
-22 6
29 -1
10 -2
18 -30
-59 47
27 -1
-6 -16
-17 35
56 -2
-14 -4
32 -26
-1 -37
14 -30
2 8
-21 3
0 16
-27 -49
-23 -7
0 2
8 -4
33 21
-5 -13
-30 18
-12 -14
-52 52
20 22
9 -19
-1 -25
-18 18
-1 -17
-11 23
21 -15
-9 -35
-28 4
-7 31
29 11
-1 13
34 -8
-3 13
41 -3
-2 28
34 20
-12 12
3 41
-8 28
-5 -27
-39 -23
-26 -10
-4 14
-25 -31
5 7
-20 -24
-1 35
-1 -7
54 -26
4 -2
-6 6
37 9
-3 -17
10 2
17 9
10 12
29 15
31 13
-16 -8
-4 -18
-11 13
-41 -19
21 17
-30 -40
-16 18
-4 -18
4 2
-9 -15
36 8
-4 -6
16 36
3 9
-16 -22
49 -25
-7 17
23 -5
33 35
31 5
-12 -38
-43 -23
4 12
16 -46
-7 -15
14 12
-21 -7
-28 -4
45 -19
6 8
5 -15
-6 56
-3 -33
0 18
-7 -51
-15 -7
-15 -13
15 25
16 -8
8 -6
-2 -36
-5 -13
-27 21
-20 -4
-17 17
16 40
-14 -16
-4 28
39 -11
-6 22
-13 29
-17 -13
34 20
-11 -9
3 25
32 18
33 7
6 -2
14 50
-3 11
23 1
-11 21
-22 30
-14 4
15 -7
29 -31
13 -23
7 1
-12 24
3 -33
-3 -39
36 -6
-9 1
-40 -14
62 38
-20 16
3 23
-21 9
-2 16
-10 14
-7 3
3 -35
-46 10
-3 11
6 20
-31 3
6 -80
-15 31
-1 11
28 22
-38 10
-14 -22
9 -7
41 -7
3 5
4 32
-25 3
-13 -17
12 40
-13 11
-23 19
26 -8
3 -1
25 -31
-3 -31
-3 9
17 -25
4 20
18 -2
-27 -27
-6 10
6 -44
10 4
27 -27
-10 -30
-22 4
-8 22
-7 33
4 24
1 47
19 -27
30 34
2 4
15 11
33 -5
6 -10
0 -4
3 1
17 15
5 19
10 -4
26 18
-6 -18
27 -57
36 14
29 1
-9 -35
34 36
20 26
5 -7
15 -29
17 3
27 -37
-2 46
-6 14
29 5
-1 -17
10 -30
27 9
7 -43
-23 3
-13 29
1 7
-13 -15
-7 -27
-11 21
14 -8
18 -4
-4 28
25 -31
28 -28
-66 -14
2 6
-23 5
-14 26
35 -5
-1 -7
-14 32
6 6
-19 27
-7 -5
-25 15
-1 13
-16 6
-33 1
-2 -2
17 -15
35 27
-17 -37
-6 26
-28 -46
7 -11
-22 -38
-18 14
10 -38
-16 10
37 -51
36 2
26 2
29 3
33 13
10 -16
-12 -2
-16 10
9 -37
-13 5
6 -34
9 41
0 -10
13 33
26 16
6 -4
29 33
-3 -37
-34 0
5 1
-15 9
-19 -1
-21 11
33 1
5 -35
-7 -33
-3 15
10 0
5 -33
2 40
11 -21
-16 0
9 31
-12 -28
5 7
-31 -13
44 -4
-12 20
7 35
17 1
9 -5
15 5
21 31
17 -1
-11 33
21 17
23 13
-13 -39
-1 -19
9 -9
-14 6
-13 31
0 50
12 2
-28 26
-11 -11
18 -22
-11 21
28 22
12 -28
-37 45
-31 17
0 -16
8 -6
-5 -65
7 -17
-31 -25
-1 -29
2 -20
-10 32
5 -19
-38 -2
-1 15
9 13
-33 -47
1 -7
2 -14
-12 10
-1 -3
-16 -8
47 -1
18 -10
-41 -27
-22 -12
30 -12
