301 15.048800 0.086397 301.080000 2.997784
302 15.044800 0.087079 302.143200 3.015221
303 15.097200 0.086844 303.313400 3.025521
304 15.097300 0.087265 304.050400 3.030824
305 15.135500 0.086975 304.699900 3.032444
306 15.140000 0.087393 305.565200 3.036347
307 15.184000 0.087207 306.573200 3.048114
308 15.181500 0.087615 307.211700 3.060025
309 15.224700 0.087259 307.902000 3.066149
310 15.235300 0.087870 309.294300 3.085625
311 15.298500 0.087633 310.808000 3.090154
312 15.303600 0.088210 311.978300 3.100895
313 15.346000 0.087839 312.625600 3.107076
314 15.345300 0.088376 313.549700 3.117437
315 15.384200 0.088030 314.135500 3.121644
316 15.376800 0.088622 314.953800 3.131389
317 15.417700 0.088222 315.504300 3.137041
318 15.422500 0.088704 316.506000 3.151899
319 15.458100 0.088494 317.232700 3.160359
320 15.451700 0.088984 317.905600 3.166865
321 15.493900 0.088702 318.708700 3.172076
322 15.520300 0.089302 320.596200 3.193073
323 15.558200 0.089152 321.506000 3.204468
324 15.566900 0.089530 322.451900 3.212581
325 15.605400 0.089276 323.198000 3.218265
326 15.602300 0.089941 324.292600 3.231070
327 15.642700 0.089666 325.062200 3.239057
328 15.640200 0.090120 325.799600 3.246169
329 15.688700 0.089917 326.952700 3.260547
330 15.688600 0.090437 327.888200 3.274617
331 15.736300 0.090178 328.918200 3.279033
332 15.739100 0.090589 329.750800 3.286045
333 15.780100 0.090277 330.478700 3.289586
334 15.785800 0.090804 331.611300 3.292795
335 15.835000 0.090537 332.683900 3.304411
336 15.825700 0.091064 333.345700 3.320505
337 15.862500 0.090868 334.155900 3.330953
338 15.859500 0.091412 335.051100 3.345609
339 15.895600 0.091031 335.502700 3.349777
340 15.902200 0.091397 336.379600 3.348034
341 15.932000 0.091229 337.022300 3.358065
342 15.941300 0.091788 338.342200 3.376278
343 15.980300 0.091460 338.984700 3.384498
344 15.981300 0.092006 340.019200 3.393893
345 16.025900 0.091797 341.062300 3.406236
346 16.031000 0.092340 342.226200 3.415161
347 16.073000 0.092012 342.969000 3.429389
348 16.069500 0.092489 343.737200 3.435063
349 16.107200 0.092436 344.850700 3.444699
350 16.108600 0.092774 345.523500 3.449030
351 16.166800 0.092544 346.974300 3.466741
352 16.168800 0.093060 347.996400 3.480113
353 16.218000 0.092917 349.325200 3.503672
354 16.216700 0.093392 350.166100 3.514649
355 16.259700 0.093183 351.174000 3.519155
356 16.260400 0.093711 352.182400 3.533468
357 16.291900 0.093464 352.746200 3.540755
358 16.303600 0.093958 354.053400 3.550181
359 16.344900 0.093720 354.954600 3.558083
360 16.347200 0.094162 355.859400 3.562806
361 16.391300 0.093819 356.658700 3.565376
362 16.386200 0.094415 357.614400 3.571527
363 16.426700 0.094047 358.249400 3.576797
364 16.415900 0.094625 358.985600 3.580004
365 16.459900 0.094114 359.465900 3.580121
366 16.462700 0.094433 360.160600 3.583351
367 16.510200 0.094110 361.116600 3.588340
368 16.502000 0.094714 361.987000 3.600463
369 16.542400 0.094279 362.500200 3.603697
370 16.540900 0.094943 363.706700 3.616596
371 16.589600 0.094758 364.969000 3.628208
372 16.587800 0.095197 365.743900 3.642659
373 16.626200 0.095085 366.806000 3.659411
374 16.617700 0.095501 367.315300 3.663442
375 16.674600 0.095178 368.594000 3.679170
376 16.676300 0.095702 369.651300 3.686698
377 16.721500 0.095388 370.560400 3.690688
378 16.724500 0.095914 371.665800 3.698634
379 16.778000 0.095587 372.833200 3.703135
380 16.776600 0.096254 374.064400 3.720663
381 16.812600 0.096160 375.092800 3.738504
382 16.812700 0.096673 376.085100 3.744063
383 16.859000 0.096323 376.969100 3.754501
384 16.852600 0.096813 377.700800 3.761475
385 16.903300 0.096379 378.572400 3.764235
386 16.894900 0.096987 379.464600 3.774463
387 16.934600 0.096752 380.351900 3.786000
388 16.937400 0.097248 381.409600 3.797344
389 16.987600 0.097000 382.631100 3.813850
390 16.998500 0.097516 384.004500 3.829982
391 17.054600 0.097260 385.416300 3.844836
392 17.059200 0.097818 386.661400 3.858507
393 17.102400 0.097449 387.415900 3.866336
394 17.111500 0.098005 388.814400 3.883699
